user_id,product_id,interaction_score,user_age,total_spend
241,48,3,58,1710
242,31,5,63,3853
242,28,1,63,3853
242,8,2,63,3853
242,15,2,63,3853
242,17,5,63,3853
242,29,3,63,3853
242,22,1,63,3853
242,25,5,63,3853
242,9,1,63,3853
242,45,2,63,3853
242,5,5,63,3853
242,1,1,63,3853
243,22,2,44,435
243,45,4,44,435
243,35,4,44,435
243,5,2,44,435
243,26,5,44,435
243,10,2,44,435
243,15,3,44,435
243,6,2,44,435
243,41,5,44,435
243,47,1,44,435
243,32,3,44,435
244,12,4,20,1997
244,21,5,20,1997
244,20,2,20,1997
244,2,3,20,1997
244,50,3,20,1997
244,32,3,20,1997
244,34,1,20,1997
244,18,3,20,1997
244,13,3,20,1997
244,10,4,20,1997
244,39,4,20,1997
244,48,5,20,1997
245,49,4,48,2038
245,28,3,48,2038
245,30,1,48,2038
245,11,4,48,2038
245,14,1,48,2038
245,47,1,48,2038
245,12,1,48,2038
245,38,1,48,2038
245,50,4,48,2038
245,25,3,48,2038
246,30,3,34,416
246,28,3,34,416
246,40,4,34,416
246,5,3,34,416
246,42,1,34,416
246,21,1,34,416
246,17,1,34,416
246,34,3,34,416
246,19,3,34,416
246,16,4,34,416
246,38,5,34,416
246,49,1,34,416
246,8,2,34,416
246,15,4,34,416
246,23,3,34,416
246,9,1,34,416
246,37,4,34,416
247,5,2,45,2604
247,14,4,45,2604
247,28,1,45,2604
247,45,2,45,2604
247,24,5,45,2604
247,11,1,45,2604
247,36,4,45,2604
247,29,1,45,2604
247,23,3,45,2604
247,44,1,45,2604
247,9,3,45,2604
248,3,3,48,607
248,42,5,48,607
248,38,5,48,607
248,30,5,48,607
248,41,1,48,607
248,17,5,48,607
248,13,1,48,607
249,47,2,60,2143
249,24,3,60,2143
249,34,1,60,2143
249,28,1,60,2143
249,37,2,60,2143
249,17,2,60,2143
249,45,2,60,2143
249,32,4,60,2143
249,11,5,60,2143
249,13,5,60,2143
249,2,4,60,2143
249,40,4,60,2143
249,50,2,60,2143
249,39,4,60,2143
249,16,2,60,2143
249,8,1,60,2143
249,33,3,60,2143
250,33,1,18,4318
250,31,5,18,4318
250,48,5,18,4318
250,14,4,18,4318
250,49,2,18,4318
250,42,2,18,4318
250,44,1,18,4318
250,11,4,18,4318
250,35,5,18,4318
250,24,4,18,4318
250,40,2,18,4318
250,16,3,18,4318
250,22,5,18,4318
251,30,4,29,3179
251,39,1,29,3179
251,20,3,29,3179
251,10,1,29,3179
251,26,2,29,3179
251,18,3,29,3179
251,19,2,29,3179
251,8,2,29,3179
251,1,4,29,3179
251,21,3,29,3179
251,24,4,29,3179
251,48,1,29,3179
251,46,5,29,3179
251,17,3,29,3179
251,6,4,29,3179
252,10,4,51,1755
252,35,3,51,1755
252,3,4,51,1755
252,25,3,51,1755
252,9,2,51,1755
252,28,3,51,1755
252,17,1,51,1755
252,30,1,51,1755
252,31,3,51,1755
252,4,1,51,1755
253,31,3,30,4872
253,47,4,30,4872
253,29,4,30,4872
253,13,2,30,4872
253,22,2,30,4872
253,11,5,30,4872
253,36,1,30,4872
254,23,3,45,3472
254,26,5,45,3472
254,1,1,45,3472
254,37,4,45,3472
254,6,5,45,3472
254,4,4,45,3472
255,19,1,23,1618
255,11,5,23,1618
255,16,4,23,1618
255,24,3,23,1618
255,39,5,23,1618
255,43,1,23,1618
255,12,5,23,1618
255,30,5,23,1618
255,33,4,23,1618
255,29,4,23,1618
255,28,5,23,1618
255,47,5,23,1618
255,22,4,23,1618
255,38,3,23,1618
255,34,2,23,1618
255,21,4,23,1618
255,4,2,23,1618
255,18,3,23,1618
255,13,5,23,1618
255,42,2,23,1618
256,13,4,22,1340
256,12,3,22,1340
256,15,2,22,1340
256,26,4,22,1340
256,42,5,22,1340
256,37,2,22,1340
256,17,3,22,1340
256,43,3,22,1340
256,48,1,22,1340
256,1,4,22,1340
256,22,5,22,1340
256,33,5,22,1340
256,18,4,22,1340
257,36,5,64,2198
257,15,2,64,2198
257,24,1,64,2198
257,9,1,64,2198
257,38,1,64,2198
257,50,5,64,2198
257,10,2,64,2198
258,46,3,39,192
258,39,1,39,192
258,5,2,39,192
258,1,2,39,192
258,2,1,39,192
258,41,2,39,192
258,47,4,39,192
258,35,4,39,192
258,19,2,39,192
258,18,5,39,192
258,26,3,39,192
258,6,3,39,192
258,20,1,39,192
258,22,5,39,192
258,15,2,39,192
258,36,2,39,192
259,24,4,25,2381
259,14,5,25,2381
259,10,1,25,2381
259,28,2,25,2381
259,26,4,25,2381
259,32,4,25,2381
259,30,1,25,2381
259,21,5,25,2381
259,49,4,25,2381
259,42,5,25,2381
259,45,2,25,2381
260,33,2,52,3957
260,23,5,52,3957
260,27,4,52,3957
260,7,1,52,3957
260,2,5,52,3957
260,5,5,52,3957
260,30,2,52,3957
260,38,1,52,3957
260,10,2,52,3957
260,35,4,52,3957
260,37,3,52,3957
260,44,5,52,3957
260,34,5,52,3957
260,4,5,52,3957
260,13,2,52,3957
260,48,1,52,3957
260,47,2,52,3957
260,14,4,52,3957
260,19,1,52,3957
260,40,2,52,3957
261,47,5,23,4079
261,8,5,23,4079
261,30,1,23,4079
261,27,5,23,4079
261,31,2,23,4079
261,9,2,23,4079
261,29,4,23,4079
261,15,2,23,4079
261,14,5,23,4079
261,25,1,23,4079
261,1,1,23,4079
261,37,3,23,4079
261,49,3,23,4079
262,11,2,42,4668
262,38,3,42,4668
262,28,4,42,4668
262,46,1,42,4668
262,6,2,42,4668
262,37,2,42,4668
262,19,1,42,4668
262,17,5,42,4668
262,26,3,42,4668
262,20,3,42,4668
262,30,4,42,4668
262,49,5,42,4668
262,21,2,42,4668
262,8,1,42,4668
262,25,1,42,4668
262,32,4,42,4668
262,15,1,42,4668
262,10,2,42,4668
263,22,1,46,1941
263,42,4,46,1941
263,45,1,46,1941
263,28,4,46,1941
263,47,2,46,1941
263,37,5,46,1941
263,34,4,46,1941
263,23,1,46,1941
263,48,5,46,1941
263,44,1,46,1941
263,26,5,46,1941
263,36,2,46,1941
263,11,2,46,1941
263,6,4,46,1941
263,30,3,46,1941
263,39,5,46,1941
263,3,1,46,1941
263,33,1,46,1941
263,21,2,46,1941
264,33,2,53,4250
264,22,1,53,4250
264,45,2,53,4250
264,26,3,53,4250
264,25,3,53,4250
264,43,5,53,4250
265,18,5,20,3105
265,44,4,20,3105
265,49,3,20,3105
265,27,4,20,3105
265,50,2,20,3105
265,48,5,20,3105
265,1,4,20,3105
265,43,5,20,3105
265,12,3,20,3105
265,32,5,20,3105
265,40,2,20,3105
265,14,3,20,3105
265,25,3,20,3105
265,22,2,20,3105
265,5,1,20,3105
265,29,1,20,3105
265,28,1,20,3105
265,47,2,20,3105
265,33,2,20,3105
266,36,2,44,2217
266,48,5,44,2217
266,25,3,44,2217
266,9,2,44,2217
266,22,5,44,2217
266,3,1,44,2217
266,28,5,44,2217
266,23,2,44,2217
267,15,2,53,2044
267,25,1,53,2044
267,40,1,53,2044
267,26,2,53,2044
267,47,5,53,2044
267,7,2,53,2044
268,10,1,40,1764
268,39,5,40,1764
268,36,5,40,1764
268,26,1,40,1764
268,37,4,40,1764
268,49,2,40,1764
268,17,5,40,1764
268,7,4,40,1764
268,30,4,40,1764
268,48,2,40,1764
268,31,3,40,1764
268,44,5,40,1764
268,24,5,40,1764
268,18,3,40,1764
268,32,4,40,1764
268,40,2,40,1764
268,35,1,40,1764
269,18,3,56,2858
269,7,5,56,2858
269,44,2,56,2858
269,1,4,56,2858
269,15,1,56,2858
269,3,2,56,2858
269,48,2,56,2858
269,47,1,56,2858
269,35,3,56,2858
269,25,4,56,2858
270,50,2,25,90
270,25,2,25,90
270,19,5,25,90
270,45,3,25,90
270,11,5,25,90
270,41,4,25,90
271,23,4,21,2467
271,30,5,21,2467
271,17,1,21,2467
271,9,2,21,2467
271,49,3,21,2467
271,34,3,21,2467
271,20,1,21,2467
271,37,3,21,2467
272,9,1,30,424
272,36,3,30,424
272,28,2,30,424
272,37,3,30,424
272,18,2,30,424
272,27,3,30,424
272,41,3,30,424
272,19,5,30,424
272,35,1,30,424
272,22,2,30,424
272,24,4,30,424
272,7,2,30,424
272,49,5,30,424
272,46,4,30,424
272,31,1,30,424
272,32,1,30,424
272,38,1,30,424
272,3,4,30,424
272,29,2,30,424
273,33,4,29,2313
273,6,4,29,2313
273,41,5,29,2313
273,46,1,29,2313
273,22,4,29,2313
273,19,4,29,2313
273,8,5,29,2313
274,10,4,55,2666
274,9,3,55,2666
274,40,4,55,2666
274,6,2,55,2666
274,24,3,55,2666
274,46,1,55,2666
274,41,1,55,2666
274,35,2,55,2666
274,37,2,55,2666
274,16,4,55,2666
274,49,2,55,2666
274,14,5,55,2666
274,13,3,55,2666
274,42,3,55,2666
274,3,1,55,2666
274,33,3,55,2666
274,20,2,55,2666
275,24,2,50,3682
275,40,5,50,3682
275,16,4,50,3682
275,26,1,50,3682
275,45,4,50,3682
275,38,1,50,3682
275,44,4,50,3682
275,25,1,50,3682
275,12,1,50,3682
276,30,4,28,4395
276,42,2,28,4395
276,15,5,28,4395
276,7,1,28,4395
276,12,1,28,4395
276,35,2,28,4395
276,48,3,28,4395
276,11,1,28,4395
276,6,3,28,4395
276,33,4,28,4395
276,45,2,28,4395
276,41,5,28,4395
277,21,5,23,2936
277,2,1,23,2936
277,44,1,23,2936
277,41,1,23,2936
277,42,5,23,2936
277,14,1,23,2936
277,28,5,23,2936
277,40,3,23,2936
277,45,5,23,2936
277,3,1,23,2936
277,11,5,23,2936
277,35,4,23,2936
278,20,3,54,1252
278,43,1,54,1252
278,41,4,54,1252
278,46,5,54,1252
278,29,2,54,1252
278,39,5,54,1252
278,11,1,54,1252
278,48,1,54,1252
278,31,2,54,1252
278,30,5,54,1252
278,12,2,54,1252
278,24,3,54,1252
278,1,4,54,1252
278,38,5,54,1252
278,9,3,54,1252
278,6,5,54,1252
278,7,5,54,1252
278,26,1,54,1252
278,3,5,54,1252
278,13,1,54,1252
279,3,1,28,4454
279,34,2,28,4454
279,33,3,28,4454
279,17,1,28,4454
279,30,2,28,4454
279,6,3,28,4454
279,35,1,28,4454
279,38,4,28,4454
279,28,4,28,4454
279,18,3,28,4454
279,48,2,28,4454
279,11,3,28,4454
280,44,3,55,4208
280,1,3,55,4208
280,29,2,55,4208
280,22,3,55,4208
280,12,2,55,4208
280,46,2,55,4208
280,2,4,55,4208
280,11,5,55,4208
280,36,3,55,4208
280,34,3,55,4208
280,32,1,55,4208
280,48,1,55,4208
280,10,3,55,4208
281,49,2,23,3145
281,26,3,23,3145
281,37,3,23,3145
281,4,4,23,3145
281,40,1,23,3145
281,13,2,23,3145
282,44,2,61,3423
282,1,2,61,3423
282,30,2,61,3423
282,35,2,61,3423
282,32,2,61,3423
282,11,2,61,3423
283,11,3,65,4402
283,10,3,65,4402
283,18,3,65,4402
283,24,4,65,4402
283,29,1,65,4402
283,40,5,65,4402
283,15,2,65,4402
283,48,3,65,4402
283,41,3,65,4402
283,22,3,65,4402
283,34,3,65,4402
283,23,1,65,4402
283,19,4,65,4402
283,47,4,65,4402
283,42,5,65,4402
283,44,1,65,4402
283,20,5,65,4402
283,26,3,65,4402
284,9,2,54,2702
284,20,2,54,2702
284,42,5,54,2702
284,30,2,54,2702
284,10,2,54,2702
284,24,1,54,2702
284,25,1,54,2702
284,39,2,54,2702
284,45,2,54,2702
284,33,5,54,2702
284,49,3,54,2702
284,2,3,54,2702
284,5,4,54,2702
284,19,2,54,2702
285,48,5,21,1542
285,49,2,21,1542
285,21,1,21,1542
285,15,1,21,1542
285,29,3,21,1542
285,1,5,21,1542
285,36,2,21,1542
285,45,1,21,1542
285,30,3,21,1542
285,33,2,21,1542
285,41,3,21,1542
285,19,5,21,1542
285,13,2,21,1542
285,47,3,21,1542
285,7,1,21,1542
285,43,1,21,1542
286,46,1,27,1802
286,38,3,27,1802
286,43,2,27,1802
286,15,3,27,1802
286,32,4,27,1802
286,4,1,27,1802
286,14,2,27,1802
286,1,1,27,1802
286,10,1,27,1802
286,31,5,27,1802
286,44,1,27,1802
286,19,5,27,1802
286,23,3,27,1802
286,26,5,27,1802
286,18,5,27,1802
286,7,4,27,1802
286,47,4,27,1802
286,28,2,27,1802
286,29,4,27,1802
286,5,1,27,1802
287,18,3,64,204
287,45,2,64,204
287,12,5,64,204
287,6,2,64,204
287,41,3,64,204
287,3,3,64,204
287,15,2,64,204
287,28,3,64,204
287,5,1,64,204
287,35,2,64,204
287,4,4,64,204
287,25,2,64,204
287,22,2,64,204
287,21,2,64,204
287,9,5,64,204
287,34,5,64,204
287,48,4,64,204
287,13,1,64,204
288,30,2,45,4485
288,16,2,45,4485
288,10,5,45,4485
288,21,1,45,4485
288,19,5,45,4485
288,5,2,45,4485
288,9,5,45,4485
288,27,2,45,4485
288,49,4,45,4485
289,12,1,49,3613
289,43,4,49,3613
289,31,1,49,3613
289,11,3,49,3613
289,45,4,49,3613
289,49,4,49,3613
289,4,1,49,3613
289,39,4,49,3613
289,33,5,49,3613
289,21,4,49,3613
289,2,5,49,3613
289,47,4,49,3613
289,18,3,49,3613
289,22,1,49,3613
290,2,5,58,3489
290,24,1,58,3489
290,25,5,58,3489
290,39,3,58,3489
290,46,1,58,3489
290,48,4,58,3489
290,15,2,58,3489
290,16,2,58,3489
290,20,5,58,3489
290,47,2,58,3489
290,9,1,58,3489
290,8,1,58,3489
290,38,2,58,3489
291,7,4,52,3626
291,14,2,52,3626
291,26,1,52,3626
291,50,2,52,3626
291,49,2,52,3626
291,28,4,52,3626
291,30,4,52,3626
292,18,2,20,2581
292,33,1,20,2581
292,46,5,20,2581
292,28,3,20,2581
292,49,1,20,2581
292,22,5,20,2581
292,50,4,20,2581
292,41,4,20,2581
292,23,3,20,2581
292,30,1,20,2581
292,48,4,20,2581
292,40,2,20,2581
292,24,1,20,2581
292,17,5,20,2581
292,38,1,20,2581
293,26,2,63,2426
293,32,2,63,2426
293,31,1,63,2426
293,23,1,63,2426
293,3,1,63,2426
293,28,4,63,2426
293,14,4,63,2426
293,43,5,63,2426
293,37,2,63,2426
293,21,4,63,2426
293,16,1,63,2426
293,6,3,63,2426
293,17,2,63,2426
293,8,5,63,2426
293,2,2,63,2426
294,31,3,64,108
294,3,1,64,108
294,45,4,64,108
294,1,2,64,108
294,4,1,64,108
294,44,1,64,108
294,12,5,64,108
295,38,1,46,2385
295,36,5,46,2385
295,16,4,46,2385
295,31,3,46,2385
295,9,3,46,2385
295,47,2,46,2385
295,3,5,46,2385
296,35,2,52,4004
296,2,1,52,4004
296,7,1,52,4004
296,38,5,52,4004
296,4,4,52,4004
297,13,5,40,2935
297,38,2,40,2935
297,50,1,40,2935
297,28,3,40,2935
297,10,1,40,2935
297,33,2,40,2935
297,36,2,40,2935
297,24,4,40,2935
298,29,4,55,769
298,45,5,55,769
298,37,5,55,769
298,21,5,55,769
298,11,5,55,769
298,3,1,55,769
298,48,3,55,769
298,1,2,55,769
298,38,3,55,769
298,6,5,55,769
298,36,4,55,769
298,27,5,55,769
299,34,1,41,3181
299,10,4,41,3181
299,19,1,41,3181
299,3,3,41,3181
299,33,1,41,3181
299,14,5,41,3181
299,16,4,41,3181
299,32,4,41,3181
299,9,2,41,3181
299,45,1,41,3181
299,6,4,41,3181
299,35,3,41,3181
299,8,3,41,3181
299,49,3,41,3181
299,41,1,41,3181
299,4,2,41,3181
299,23,5,41,3181
299,48,4,41,3181
300,8,1,59,1713
300,1,4,59,1713
300,33,4,59,1713
300,29,2,59,1713
300,25,3,59,1713
300,39,3,59,1713
300,27,3,59,1713
300,43,4,59,1713
300,35,2,59,1713
300,46,5,59,1713
301,14,1,29,2524
301,22,1,29,2524
301,2,5,29,2524
301,1,2,29,2524
301,18,3,29,2524
301,28,1,29,2524
301,21,2,29,2524
301,7,5,29,2524
301,20,2,29,2524
301,39,5,29,2524
301,16,1,29,2524
301,13,5,29,2524
301,26,4,29,2524
301,38,3,29,2524
301,27,2,29,2524
301,43,1,29,2524
301,25,2,29,2524
301,19,4,29,2524
301,3,2,29,2524
301,33,1,29,2524
302,39,2,28,270
302,12,3,28,270
302,15,3,28,270
302,6,5,28,270
302,47,1,28,270
302,31,1,28,270
302,18,4,28,270
302,22,3,28,270
302,5,4,28,270
302,26,4,28,270
302,8,4,28,270
302,38,4,28,270
302,32,1,28,270
302,21,4,28,270
302,40,5,28,270
303,15,1,45,3101
303,18,4,45,3101
303,14,5,45,3101
303,7,5,45,3101
303,34,3,45,3101
303,22,4,45,3101
303,8,4,45,3101
303,20,5,45,3101
303,21,2,45,3101
304,36,3,34,99
304,37,2,34,99
304,8,2,34,99
304,2,2,34,99
304,9,5,34,99
304,5,1,34,99
304,7,5,34,99
304,24,4,34,99
304,4,3,34,99
304,42,2,34,99
304,15,2,34,99
304,25,5,34,99
305,6,4,21,2699
305,48,3,21,2699
305,21,1,21,2699
305,49,2,21,2699
305,23,5,21,2699
305,19,3,21,2699
305,37,2,21,2699
305,43,3,21,2699
305,7,1,21,2699
305,12,5,21,2699
305,3,2,21,2699
305,18,4,21,2699
305,47,4,21,2699
305,45,2,21,2699
305,34,2,21,2699
305,35,1,21,2699
305,15,2,21,2699
305,28,2,21,2699
305,42,4,21,2699
305,46,4,21,2699
306,42,1,32,280
306,8,3,32,280
306,43,4,32,280
306,24,4,32,280
306,30,1,32,280
306,15,1,32,280
306,23,4,32,280
307,38,5,37,4248
307,16,2,37,4248
307,20,2,37,4248
307,33,3,37,4248
307,24,4,37,4248
307,14,5,37,4248
307,30,4,37,4248
307,15,2,37,4248
307,32,1,37,4248
307,35,2,37,4248
307,28,4,37,4248
307,49,4,37,4248
307,26,2,37,4248
307,50,3,37,4248
308,42,1,31,2536
308,33,3,31,2536
308,7,4,31,2536
308,12,1,31,2536
308,44,1,31,2536
308,3,2,31,2536
308,6,5,31,2536
308,32,4,31,2536
308,39,5,31,2536
308,28,2,31,2536
309,44,1,36,4831
309,25,3,36,4831
309,14,2,36,4831
309,50,4,36,4831
309,41,3,36,4831
309,27,4,36,4831
309,11,4,36,4831
309,21,2,36,4831
309,17,2,36,4831
309,40,5,36,4831
309,45,2,36,4831
309,32,1,36,4831
310,21,1,50,1214
310,20,3,50,1214
310,48,1,50,1214
310,31,1,50,1214
310,22,3,50,1214
310,3,4,50,1214
310,39,4,50,1214
310,14,4,50,1214
310,18,5,50,1214
310,50,3,50,1214
310,1,1,50,1214
310,34,2,50,1214
310,6,3,50,1214
310,35,5,50,1214
310,38,5,50,1214
310,10,5,50,1214
311,33,1,62,3360
311,1,1,62,3360
311,18,5,62,3360
311,13,2,62,3360
311,46,4,62,3360
311,10,2,62,3360
311,4,1,62,3360
311,14,3,62,3360
311,41,2,62,3360
311,44,4,62,3360
311,25,4,62,3360
311,8,1,62,3360
311,49,3,62,3360
311,42,2,62,3360
311,47,1,62,3360
311,30,5,62,3360
311,17,1,62,3360
311,34,3,62,3360
311,5,1,62,3360
312,3,2,63,758
312,38,5,63,758
312,16,1,63,758
312,1,4,63,758
312,22,2,63,758
312,50,4,63,758
312,42,3,63,758
312,36,4,63,758
312,46,2,63,758
312,35,4,63,758
312,5,2,63,758
312,6,2,63,758
312,48,4,63,758
312,25,1,63,758
312,2,1,63,758
312,11,5,63,758
312,41,4,63,758
313,47,5,63,4455
313,16,1,63,4455
313,30,4,63,4455
313,23,5,63,4455
313,29,4,63,4455
313,22,4,63,4455
313,3,2,63,4455
313,27,5,63,4455
313,20,5,63,4455
313,9,1,63,4455
313,37,4,63,4455
313,15,1,63,4455
313,39,5,63,4455
314,17,5,21,831
314,30,5,21,831
314,28,1,21,831
314,2,4,21,831
314,10,5,21,831
314,11,1,21,831
314,42,1,21,831
314,4,2,21,831
314,23,5,21,831
314,1,2,21,831
314,36,1,21,831
314,38,3,21,831
315,7,1,35,2725
315,32,1,35,2725
315,19,5,35,2725
315,38,5,35,2725
315,1,3,35,2725
315,24,3,35,2725
315,16,1,35,2725
315,9,3,35,2725
315,22,3,35,2725
315,39,5,35,2725
315,48,2,35,2725
316,13,4,41,566
316,5,1,41,566
316,11,1,41,566
316,46,1,41,566
316,50,5,41,566
316,7,5,41,566
316,35,4,41,566
316,17,5,41,566
316,38,2,41,566
317,44,2,21,2348
317,35,4,21,2348
317,37,2,21,2348
317,19,2,21,2348
317,42,5,21,2348
317,36,5,21,2348
317,10,2,21,2348
317,26,4,21,2348
317,6,3,21,2348
318,48,1,29,3599
318,8,1,29,3599
318,4,2,29,3599
318,25,3,29,3599
318,2,3,29,3599
319,13,5,61,2014
319,18,4,61,2014
319,34,5,61,2014
319,19,2,61,2014
319,16,2,61,2014
319,40,4,61,2014
319,31,1,61,2014
319,32,1,61,2014
319,43,3,61,2014
319,22,5,61,2014
320,39,5,54,4417
320,17,4,54,4417
320,36,4,54,4417
320,23,2,54,4417
320,31,2,54,4417
321,14,2,36,4348
321,41,3,36,4348
321,20,4,36,4348
321,1,5,36,4348
321,46,2,36,4348
321,28,1,36,4348
321,31,5,36,4348
321,22,3,36,4348
321,44,5,36,4348
321,21,3,36,4348
321,30,4,36,4348
321,45,1,36,4348
321,5,5,36,4348
321,9,5,36,4348
321,4,2,36,4348
321,11,4,36,4348
321,6,4,36,4348
321,17,1,36,4348
321,27,1,36,4348
321,32,4,36,4348
322,36,1,57,4440
322,31,3,57,4440
322,7,3,57,4440
322,39,4,57,4440
322,25,4,57,4440
322,18,1,57,4440
322,43,1,57,4440
322,26,1,57,4440
322,10,4,57,4440
322,13,4,57,4440
322,15,3,57,4440
322,1,1,57,4440
322,21,2,57,4440
323,35,2,63,104
323,8,5,63,104
323,43,2,63,104
323,2,4,63,104
323,18,5,63,104
323,37,1,63,104
323,17,4,63,104
323,44,4,63,104
323,20,5,63,104
323,46,4,63,104
323,13,1,63,104
323,42,5,63,104
323,39,4,63,104
323,5,4,63,104
323,29,4,63,104
324,26,3,34,2678
324,49,1,34,2678
324,20,2,34,2678
324,18,1,34,2678
324,21,2,34,2678
324,7,1,34,2678
324,32,4,34,2678
324,50,1,34,2678
324,34,4,34,2678
324,29,1,34,2678
324,33,4,34,2678
324,47,3,34,2678
325,23,1,53,2006
325,12,3,53,2006
325,38,3,53,2006
325,49,2,53,2006
325,18,4,53,2006
325,20,3,53,2006
325,28,4,53,2006
325,9,3,53,2006
325,41,2,53,2006
325,36,1,53,2006
325,5,3,53,2006
325,43,2,53,2006
325,4,3,53,2006
325,31,1,53,2006
325,42,5,53,2006
325,40,1,53,2006
326,33,5,48,4370
326,22,1,48,4370
326,9,4,48,4370
326,21,5,48,4370
326,12,1,48,4370
326,6,1,48,4370
326,35,1,48,4370
326,28,5,48,4370
326,38,3,48,4370
327,16,4,25,933
327,4,2,25,933
327,48,1,25,933
327,22,2,25,933
327,30,4,25,933
327,50,1,25,933
327,10,4,25,933
328,16,4,30,958
328,5,2,30,958
328,18,5,30,958
328,15,1,30,958
328,4,4,30,958
328,20,3,30,958
328,43,3,30,958
328,9,4,30,958
328,27,2,30,958
328,48,2,30,958
328,29,5,30,958
328,21,2,30,958
328,31,2,30,958
328,40,4,30,958
328,50,1,30,958
328,17,5,30,958
328,39,1,30,958
328,13,4,30,958
328,37,1,30,958
328,32,1,30,958
329,15,2,24,726
329,33,3,24,726
329,25,4,24,726
329,34,2,24,726
329,37,5,24,726
329,45,5,24,726
329,23,2,24,726
329,7,3,24,726
329,17,4,24,726
329,26,4,24,726
330,28,1,49,1597
330,33,5,49,1597
330,42,3,49,1597
330,1,1,49,1597
330,43,5,49,1597
331,41,4,40,1237
331,30,3,40,1237
331,40,2,40,1237
331,29,3,40,1237
331,50,2,40,1237
331,24,5,40,1237
331,49,5,40,1237
331,33,4,40,1237
332,6,1,54,284
332,7,5,54,284
332,4,2,54,284
332,26,1,54,284
332,42,1,54,284
332,38,4,54,284
333,26,1,62,757
333,46,4,62,757
333,25,2,62,757
333,4,5,62,757
333,37,4,62,757
333,41,1,62,757
333,6,1,62,757
333,17,2,62,757
333,12,5,62,757
333,8,2,62,757
333,30,4,62,757
333,36,3,62,757
333,9,3,62,757
333,29,2,62,757
333,10,3,62,757
333,39,2,62,757
333,38,1,62,757
333,32,1,62,757
333,23,5,62,757
334,23,4,19,2931
334,25,1,19,2931
334,18,1,19,2931
334,6,1,19,2931
334,14,5,19,2931
334,11,2,19,2931
334,7,1,19,2931
334,45,1,19,2931
335,11,3,35,4195
335,47,2,35,4195
335,29,2,35,4195
335,4,2,35,4195
335,31,1,35,4195
335,45,1,35,4195
335,9,3,35,4195
335,38,5,35,4195
335,20,4,35,4195
335,25,3,35,4195
335,50,4,35,4195
335,41,4,35,4195
335,49,3,35,4195
335,10,4,35,4195
335,40,5,35,4195
335,7,2,35,4195
335,46,2,35,4195
335,1,3,35,4195
335,13,3,35,4195
335,35,2,35,4195
336,3,3,62,4089
336,50,2,62,4089
336,20,5,62,4089
336,18,3,62,4089
336,35,3,62,4089
336,29,5,62,4089
336,25,2,62,4089
336,32,4,62,4089
336,23,2,62,4089
336,11,4,62,4089
336,27,3,62,4089
336,37,2,62,4089
336,16,4,62,4089
336,45,1,62,4089
336,36,5,62,4089
336,40,3,62,4089
337,29,4,48,2029
337,16,1,48,2029
337,13,4,48,2029
337,41,4,48,2029
337,50,4,48,2029
337,20,1,48,2029
337,2,1,48,2029
337,42,5,48,2029
337,4,5,48,2029
337,35,5,48,2029
337,10,5,48,2029
337,7,3,48,2029
337,46,5,48,2029
337,1,3,48,2029
337,44,5,48,2029
337,3,1,48,2029
337,25,1,48,2029
337,24,3,48,2029
337,27,3,48,2029
337,15,3,48,2029
338,50,4,37,1388
338,37,2,37,1388
338,2,2,37,1388
338,48,1,37,1388
338,16,1,37,1388
338,33,1,37,1388
338,11,3,37,1388
338,35,1,37,1388
338,17,1,37,1388
339,22,1,60,1518
339,28,4,60,1518
339,9,3,60,1518
339,49,3,60,1518
339,33,5,60,1518
340,44,3,28,1319
340,34,4,28,1319
340,27,3,28,1319
340,13,2,28,1319
340,16,1,28,1319
340,15,4,28,1319
340,35,3,28,1319
340,36,5,28,1319
340,38,3,28,1319
340,14,5,28,1319
341,4,1,43,3385
341,44,1,43,3385
341,24,1,43,3385
341,3,2,43,3385
341,19,5,43,3385
341,31,4,43,3385
341,47,3,43,3385
341,8,1,43,3385
342,26,5,34,1014
342,27,5,34,1014
342,28,4,34,1014
342,42,1,34,1014
342,24,3,34,1014
342,6,1,34,1014
342,45,4,34,1014
342,34,2,34,1014
342,38,4,34,1014
342,13,3,34,1014
342,48,2,34,1014
342,18,1,34,1014
343,21,4,54,3547
343,33,2,54,3547
343,37,5,54,3547
343,17,4,54,3547
343,9,1,54,3547
343,25,1,54,3547
343,16,5,54,3547
343,26,2,54,3547
343,24,2,54,3547
343,22,1,54,3547
343,11,5,54,3547
343,29,4,54,3547
343,44,3,54,3547
344,24,3,47,4201
344,50,3,47,4201
344,16,5,47,4201
344,22,5,47,4201
344,25,5,47,4201
344,21,1,47,4201
344,23,2,47,4201
344,46,5,47,4201
344,2,4,47,4201
344,39,4,47,4201
344,29,1,47,4201
344,1,5,47,4201
344,13,5,47,4201
345,20,1,19,1290
345,24,2,19,1290
345,41,5,19,1290
345,31,5,19,1290
345,35,1,19,1290
345,30,1,19,1290
345,8,2,19,1290
345,25,3,19,1290
346,11,4,22,372
346,50,2,22,372
346,8,1,22,372
346,20,3,22,372
346,16,2,22,372
346,29,5,22,372
346,33,5,22,372
346,44,2,22,372
347,4,4,55,4341
347,31,1,55,4341
347,24,4,55,4341
347,8,4,55,4341
347,49,1,55,4341
347,50,3,55,4341
347,23,1,55,4341
347,25,4,55,4341
347,33,3,55,4341
347,44,1,55,4341
347,27,4,55,4341
348,7,2,25,3054
348,23,4,25,3054
348,1,3,25,3054
348,47,4,25,3054
